Date,Open,High,Low,Close,Adj Close,Volume
04/04/2018,147.889999,154.470001,147.449997,154.119995,140.619003,4805300
05/04/2018,154.440002,154.919998,153.339996,154.029999,140.53688,3185400
06/04/2018,153.460007,153.949997,149.539993,150.570007,137.380005,3672900
09/04/2018,151.800003,154.660004,151.740005,152.690002,139.31427,4413200
10/04/2018,155.029999,156.600006,154.75,155.389999,141.777756,3806400
11/04/2018,154.369995,155.779999,153.880005,155.360001,141.750366,3306500
12/04/2018,156.75,158.979996,156.669998,158.070007,144.222992,5639400
13/04/2018,158.669998,159.220001,155.910004,156.710007,142.982132,4057100
16/04/2018,157.990005,159.139999,157.669998,157.889999,144.058762,4186800
17/04/2018,158.820007,162,158.509995,160.910004,146.814209,10207500
18/04/2018,152.139999,152.630005,148.259995,148.789993,135.755905,20381700
19/04/2018,149.190002,149.210007,146.619995,147.699997,134.761398,8086100
20/04/2018,147.899994,147.970001,144.509995,144.899994,132.20668,8265600
23/04/2018,145.029999,145.960007,144.330002,145.860001,133.082581,5315600
24/04/2018,146.509995,147.300003,144.529999,145.559998,132.808868,4916500
25/04/2018,145.789993,146.399994,144.110001,145.940002,133.155594,7326400
26/04/2018,146.600006,147.360001,146.199997,146.720001,133.867218,4265800
27/04/2018,146.839996,147.25,145.660004,146.479996,133.648285,3205500
30/04/2018,146.860001,147.380005,144.960007,144.960007,132.261429,4415500
01/05/2018,144.649994,145.020004,143.470001,145,132.297913,4433400
02/05/2018,144.460007,144.820007,142.070007,142.449997,129.971313,5194900
03/05/2018,142.130005,142.229996,139.899994,141.990005,129.551605,5018600
04/05/2018,141.100006,144.350006,140.279999,143.910004,131.303375,4402200
07/05/2018,144,144.320007,142.639999,143.220001,130.673828,3657000
08/05/2018,143,143.509995,142.059998,143,130.473129,5369100
09/05/2018,141.899994,143.020004,141.279999,142.610001,131.561707,4196000
10/05/2018,143.149994,144.330002,143.009995,144.240005,133.065414,3726600
11/05/2018,144.110001,144.850006,143.580002,144.139999,132.97316,3073200
14/05/2018,144.470001,145.119995,144.139999,144.300003,133.120773,3216100
15/05/2018,143.5,143.990005,142.919998,143.740005,132.604172,4089400
16/05/2018,143.699997,145.029999,143.270004,144.630005,133.425217,3168700
17/05/2018,144.5,145.190002,143.770004,144.5,133.305267,3147700
18/05/2018,144.470001,144.940002,143.990005,144.080002,132.917816,2682200
21/05/2018,144.949997,146.039993,144.679993,145.490005,134.218597,2894700
22/05/2018,145.520004,146.199997,145,145.089996,133.849564,2284000
23/05/2018,144.350006,144.699997,143.479996,144.669998,133.462112,3459700
24/05/2018,144.389999,144.479996,142.949997,144.070007,132.9086,3398700
25/05/2018,143.899994,144.570007,143.460007,143.639999,132.511902,4914300
29/05/2018,142.529999,142.889999,140.210007,141.220001,130.279388,4537600
30/05/2018,141.899994,143.100006,141.820007,142.619995,131.570923,5118500
31/05/2018,142.809998,142.809998,141.050003,141.309998,130.362411,6830300
01/06/2018,142.429993,142.839996,141.619995,141.949997,130.95282,3857500
04/06/2018,142.300003,143.169998,142.179993,143.039993,131.958374,3035300
05/06/2018,143.050003,144.080002,143.039993,143.699997,132.56723,2836000
06/06/2018,144.339996,144.720001,143.539993,144.710007,133.499008,3220100
07/06/2018,145,146.699997,144.929993,145.360001,134.098663,4316500
08/06/2018,145,146.429993,144.369995,146.139999,134.818222,5210500
11/06/2018,146.619995,147.410004,146.139999,146.580002,135.224152,3260000
12/06/2018,147.100006,147.520004,146.619995,146.869995,135.491638,2640500
13/06/2018,146.789993,147.470001,146.199997,146.350006,135.011963,2968200
14/06/2018,146.649994,146.979996,145.089996,145.199997,133.951035,3326300
15/06/2018,144.899994,145.470001,143.699997,145.389999,134.126312,9116000
18/06/2018,144.179993,144.520004,143.139999,144.479996,133.286819,4286400
19/06/2018,143.119995,144.220001,142.949997,143.899994,132.751755,3487000
20/06/2018,144.220001,144.520004,142.410004,142.630005,131.580154,3329900
21/06/2018,142.589996,143.139999,140.830002,141.25,130.307037,3887700
22/06/2018,141.639999,141.809998,140.779999,141.279999,130.334732,5611300
25/06/2018,140.399994,140.399994,138.279999,138.789993,128.037643,8937100
26/06/2018,139.360001,139.850006,138.330002,139.080002,128.305145,4139500
27/06/2018,139.110001,139.779999,137.449997,137.479996,126.829117,4101800
28/06/2018,138.100006,140.539993,137.949997,140.039993,129.190765,4523700
29/06/2018,140.320007,141.360001,139.610001,139.699997,128.877151,3710100
02/07/2018,138.279999,140.220001,138.199997,139.860001,129.02475,3405400
03/07/2018,140.649994,140.940002,139.369995,139.570007,128.757202,1963200
05/07/2018,140.479996,141.429993,139.929993,141.429993,130.473114,3744700
06/07/2018,141.529999,142.940002,141.169998,142.479996,131.441772,2849000
09/07/2018,142.589996,144.720001,142.470001,144.389999,133.203812,3904700
10/07/2018,144.509995,145.589996,144.259995,144.710007,133.499008,3777000
11/07/2018,144,146.190002,144,144.940002,133.711182,3526600
12/07/2018,145.850006,146.830002,145.740005,146.449997,135.104202,3119500
13/07/2018,146.449997,146.979996,145.800003,145.899994,134.596802,3062600
16/07/2018,145.669998,145.789993,144.210007,145.460007,134.190903,3468800
17/07/2018,144.75,145,143.339996,143.490005,132.373505,5096700
18/07/2018,143.509995,144.800003,142.740005,144.520004,133.32373,6935300
19/07/2018,147.850006,150.539993,147.25,149.240005,137.67807,14655800
20/07/2018,148.580002,148.860001,146.259995,146.350006,135.011963,6414600
23/07/2018,146.350006,146.699997,145.009995,145.699997,134.412292,3897900
24/07/2018,146.699997,147.039993,145.919998,146.380005,135.039612,3891600
25/07/2018,146.009995,146.649994,145.5,146.619995,135.261017,3630900
26/07/2018,147.429993,149.270004,146.630005,146.710007,135.34407,4778000
27/07/2018,146.889999,147.139999,144.660004,145.149994,133.904907,3749300
30/07/2018,144.800003,146.240005,144.690002,145.490005,134.218597,3608200
31/07/2018,145.740005,145.800003,144.160004,144.929993,133.701981,5474200
01/08/2018,144.759995,145.190002,143.339996,143.5,132.382751,3388400
02/08/2018,142.860001,143.360001,142.330002,142.960007,131.884583,3841400
03/08/2018,143.240005,147.919998,143,147.699997,136.25737,8053600
06/08/2018,146.949997,147.199997,145.570007,146.029999,134.716736,3913700
07/08/2018,146.649994,147.639999,146.350006,147.009995,135.620819,3508800
08/08/2018,147.330002,147.429993,146.240005,146.889999,135.510132,3581100
09/08/2018,145.529999,145.940002,144.729996,144.770004,134.997269,3093500
10/08/2018,144.5,145.070007,143.880005,144.479996,134.726822,3003100
13/08/2018,144.149994,144.300003,142.529999,142.710007,133.076309,2858500
14/08/2018,143,143.820007,142.929993,143.360001,133.682419,2860000
15/08/2018,142.550003,144,142,143.910004,134.195282,4241500
16/08/2018,144.369995,145.679993,144.369995,145.339996,135.528763,5250700
17/08/2018,144.789993,146.389999,144.690002,146.059998,136.20018,2678600
20/08/2018,146.369995,147.160004,146.149994,146.509995,136.619781,2499700
21/08/2018,147,147.119995,145.889999,145.970001,136.116241,3106900
22/08/2018,146.009995,146.160004,145.190002,145.240005,135.435532,2389000
23/08/2018,145.039993,145.520004,144.75,145.369995,135.556732,2220400
24/08/2018,145.460007,146.089996,144.869995,146.039993,136.181503,2776600
27/08/2018,146.940002,147.619995,146.520004,146.690002,136.787628,3491600
28/08/2018,146.949997,146.990005,146.190002,146.589996,136.694382,2455300
29/08/2018,146.869995,147.929993,146.600006,147.539993,137.580231,3153800
30/08/2018,147.029999,147.300003,145.25,145.929993,136.078949,3340400
31/08/2018,145.720001,146.779999,145.539993,146.479996,136.591797,3488500
04/09/2018,145.979996,146.190002,144.809998,145.679993,135.845795,3326200
05/09/2018,145.190002,146.75,145.050003,146.660004,136.759659,3126500
06/09/2018,146.880005,147.660004,145.539993,146.389999,136.507889,4248800
07/09/2018,145.940002,146.5,145.119995,145.449997,135.631348,4693100
10/09/2018,146.600006,147.300003,145.559998,145.649994,135.817841,3618300
11/09/2018,146,146.990005,145.25,146.490005,136.60112,3374700
12/09/2018,146.369995,147.979996,146.029999,146.570007,136.675751,4506700
13/09/2018,147.350006,149,147.119995,148.949997,138.895065,5346500
14/09/2018,148.850006,149.300003,147.779999,148.330002,138.31691,3452100
17/09/2018,148.440002,149.070007,147.770004,147.940002,137.953247,3551900
18/09/2018,147.759995,148.990005,147.470001,148.559998,138.531418,3629400
19/09/2018,148.630005,149.960007,148.229996,149.059998,138.99765,4246200
20/09/2018,149.580002,151.380005,149.440002,151.149994,140.946564,5952200
21/09/2018,151.479996,152.600006,150.740005,151.350006,141.133072,19947500
24/09/2018,151.100006,151.199997,149.460007,150.029999,139.902161,4265000
25/09/2018,149.910004,150.410004,148.360001,148.910004,138.857803,4397500
26/09/2018,152.399994,153.350006,151.339996,151.610001,141.375504,7401900
27/09/2018,152.009995,152.389999,151.160004,151.5,141.272934,3477600
28/09/2018,151.160004,151.630005,150.789993,151.210007,141.002533,3305800
01/10/2018,151.710007,153.419998,151.710007,153,142.671677,3757400
02/10/2018,152.990005,153.839996,152.5,153.75,143.371048,3029900
03/10/2018,154,154.360001,152.800003,153.220001,142.876801,3315300
04/10/2018,151.690002,152.800003,150.360001,151.309998,141.095749,4237900
05/10/2018,150.899994,151.789993,147.869995,149.029999,138.969666,4602200
08/10/2018,148.5,149.070007,147.179993,148.389999,138.372849,3239300
09/10/2018,148.080002,148.360001,146.929993,147.240005,137.300507,3642400
10/10/2018,147.5,147.690002,142.5,142.690002,133.057648,5547700
11/10/2018,142.619995,144.190002,138.779999,139.020004,129.635391,8710500
12/10/2018,141.119995,141.539993,139.080002,140.850006,131.341858,6563400
15/10/2018,140.380005,142.259995,140.139999,141.130005,131.602982,4965500
16/10/2018,142.929993,145.449997,141.580002,145.119995,135.323608,8695500
17/10/2018,135.889999,137.149994,133.419998,134.050003,125.0009,19464000
18/10/2018,132.729996,133.399994,130.039993,130.550003,121.737167,10011700
19/10/2018,130.649994,131.889999,127.959999,129.100006,120.385063,7791600
22/10/2018,129.580002,130.440002,128.399994,130.020004,121.24295,5719500
23/10/2018,129.020004,131.899994,128.410004,131.210007,122.352631,6463600
24/10/2018,131.169998,131.690002,127,127.209999,118.622635,5710300
25/10/2018,127.25,127.790001,125.139999,126.449997,117.913948,10304300
26/10/2018,125.209999,125.779999,123.709999,124.790001,116.365997,8767000
29/10/2018,119.339996,123.949997,118.300003,119.639999,111.563652,20450400
30/10/2018,120.480003,121.5,115.150002,115.400002,107.609879,21458600
31/10/2018,116.489998,116.5,114.089996,115.43,107.637856,21645000
01/11/2018,115.5,117,115.110001,116.830002,108.943344,13626700
02/11/2018,117.510002,117.75,114.540001,115.669998,107.861641,10592700
05/11/2018,116.099998,120.769997,116,120.059998,111.955292,9144600
06/11/2018,120.699997,123.809998,120.309998,123.120003,114.808739,9597400
07/11/2018,123.790001,125.059998,122.330002,124.839996,116.412621,12382700
08/11/2018,122.660004,124.400002,122.629997,123.379997,116.516502,10396400
09/11/2018,123.610001,124.57,121.959999,123.540001,116.667603,6961800
12/11/2018,123.5,123.57,120.650002,120.900002,114.174469,5379100
13/11/2018,121.190002,122.25,119.900002,120.839996,114.11779,4084400
14/11/2018,121.110001,121.93,119.769997,120.199997,113.513405,4762300
15/11/2018,119.660004,121.440002,119.510002,121.440002,114.684433,5207900
16/11/2018,120.889999,121.849998,120.540001,121.57,114.807198,4076300
19/11/2018,121.629997,122.18,119.769997,120.309998,113.617287,4131200
20/11/2018,118.489998,119.489998,116.699997,117.199997,110.68029,6233800
21/11/2018,117.610001,119.510002,117.389999,118.57,111.974083,5335800
23/11/2018,118.089996,118.339996,116.910004,117.190002,110.670853,2334700
26/11/2018,118.370003,120.25,118.059998,119.559998,112.909004,5011100
27/11/2018,118.379997,120.040001,118.370003,120.029999,113.352859,4903800
28/11/2018,121.010002,123.089996,120.220001,123,116.157646,5104500
29/11/2018,122.440002,123.120003,121.400002,121.480003,114.722198,5200100
30/11/2018,121.660004,124.690002,121.480003,124.269997,117.356995,7251600
03/12/2018,125.669998,126.589996,124.360001,125.309998,118.339149,5846400
04/12/2018,124.489998,124.919998,121.330002,121.599998,114.835526,6000700
06/12/2018,119.720001,123.910004,119.300003,123.910004,117.017029,6938000
07/12/2018,123.900002,124.050003,118.870003,119.339996,112.701248,7019600
10/12/2018,119.739998,121.68,118.519997,121.129997,114.391663,6549500
11/12/2018,123.25,123.809998,120,120.889999,114.165016,5043100
12/12/2018,122.510002,122.879997,121,121.160004,114.420006,3560500
13/12/2018,121.260002,121.790001,120.169998,120.730003,114.013931,3993600
14/12/2018,119.5,121.110001,119.440002,119.900002,113.230095,4554200
17/12/2018,119.07,119.779999,115.07,116.099998,109.641479,7374500
18/12/2018,116.900002,118.230003,116.019997,116.650002,110.160889,6290200
19/12/2018,117.150002,120.269997,115.970001,116.43,109.953133,6979800
20/12/2018,115.699997,116.449997,111.699997,113.019997,106.732811,8454400
21/12/2018,112.5,115.279999,110.440002,110.940002,104.768532,10386500
24/12/2018,109.900002,111,107.5,107.57,101.585991,3821400
26/12/2018,108,111.389999,105.940002,111.389999,105.193497,6645800
27/12/2018,109.989998,113.779999,109.470001,113.779999,107.450539,6045600
28/12/2018,114.220001,114.800003,112.5,113.029999,106.742264,5117500
31/12/2018,113.330002,114.349998,112.419998,113.669998,107.346657,4982800
02/01/2019,112.010002,115.980003,111.690002,115.209999,108.800987,4239900
03/01/2019,114.529999,114.879997,112.690002,112.910004,106.628937,4346700
04/01/2019,114.910004,117.489998,114.440002,117.32,110.793617,4477800
07/01/2019,117.5,118.830002,116.669998,118.150002,111.577446,3751200
08/01/2019,119.660004,120.57,118.980003,119.830002,113.163979,4763600
09/01/2019,120.910004,121.400002,119.870003,120.690002,113.976151,3633700
10/01/2019,120.080002,121.860001,119.949997,121.790001,115.014954,3910000
11/01/2019,121.580002,121.620003,120.199997,121.459999,114.703316,3722400
14/01/2019,120.510002,120.650002,119.760002,120.389999,113.692841,5228700
15/01/2019,120.959999,121.93,120.82,121.730003,114.958298,3507500
16/01/2019,121.580002,122,120.830002,121.620003,114.854416,3841100
17/01/2019,120.559998,122.410004,120.550003,122.190002,115.392708,5029900
18/01/2019,123.269997,124.720001,122.709999,123.82,116.93203,6008500
22/01/2019,123.300003,123.800003,121.540001,122.519997,115.704338,10052400
23/01/2019,131.369995,135,130.309998,132.889999,125.497467,22063700
24/01/2019,132.630005,133.210007,131.429993,132.529999,125.157501,6322900
25/01/2019,132.869995,134.440002,132.429993,133.970001,126.517395,5707400
28/01/2019,133.100006,134.809998,132.580002,134.270004,126.80072,5357700
29/01/2019,134.289993,135.410004,133.600006,134.330002,126.857368,5037100
30/01/2019,134,135.029999,133.25,134.380005,126.904587,4500900
31/01/2019,134.449997,134.720001,133.740005,134.419998,126.94236,4884000
01/02/2019,134.970001,135.199997,133.350006,134.100006,126.640167,3806000
04/02/2019,134.020004,135.199997,132.990005,135.190002,127.66951,3966600
05/02/2019,135.279999,135.820007,134.919998,135.550003,128.009506,5398900
06/02/2019,135.220001,136.649994,135.169998,136.320007,128.736679,4879700
07/02/2019,133.550003,134.470001,132.119995,133.190002,127.246292,4379400
08/02/2019,132.339996,133.710007,132.190002,133.710007,127.743095,3249800
11/02/2019,134.289993,135.149994,133.910004,133.990005,128.01059,3095100
12/02/2019,135.149994,136.199997,134.860001,136.050003,129.978668,3317200
13/02/2019,136.919998,137.919998,136.410004,137.520004,131.383072,4253000
14/02/2019,137.169998,137.600006,136.210007,136.479996,130.389465,2789400
15/02/2019,137.580002,138.190002,137.389999,138.029999,131.8703,3844100
19/02/2019,137.809998,138.699997,137.360001,138.699997,132.510391,3385700
20/02/2019,138.759995,139.240005,137.220001,138,131.841644,3802000
21/02/2019,137.820007,138.350006,137.350006,137.839996,131.688797,2937300
22/02/2019,138.729996,139.380005,138.429993,139.25,133.035858,3113700
25/02/2019,140,140.470001,139.320007,139.460007,133.236481,3194200
26/02/2019,139.669998,140.490005,139.470001,139.720001,133.484879,3060400
27/02/2019,139.25,139.570007,138.399994,139.169998,132.959427,2530900
28/02/2019,138.770004,139.059998,137.720001,138.130005,131.965851,3457800
01/03/2019,139.309998,140.039993,138.639999,139.199997,132.988068,3030000
04/03/2019,139.990005,140.080002,137.169998,138.429993,132.252441,3406900
05/03/2019,138.369995,138.740005,137.559998,137.880005,131.72699,4250300
06/03/2019,138.119995,138.389999,136.720001,136.979996,130.867142,2768300
07/03/2019,136.610001,136.889999,134.630005,135.360001,129.319458,4358800
08/03/2019,134.210007,135.240005,133.580002,135.089996,129.061493,3773600
11/03/2019,136.029999,137.729996,135.839996,137.710007,131.56459,3939300
12/03/2019,138.520004,139.699997,137.860001,138.279999,132.109131,3954700
13/03/2019,138.050003,139.320007,137.850006,138.559998,132.376633,3173200
14/03/2019,138.509995,138.940002,138.059998,138.789993,132.596375,2738600
15/03/2019,139.369995,140.330002,139.229996,139.429993,133.207825,7153700
18/03/2019,139.830002,140.369995,138.720001,140.210007,133.953018,3268500
19/03/2019,140.960007,141.699997,140,140.490005,134.220535,3482300
20/03/2019,140.529999,140.699997,138.979996,139.600006,133.370239,3649500
21/03/2019,139.100006,142.119995,138.880005,141.440002,135.128128,3605400
22/03/2019,140.970001,141.440002,138.899994,139.449997,133.226929,3877200
25/03/2019,139.059998,139.910004,138.350006,139.179993,132.968979,2839800
26/03/2019,139.929993,141.020004,139.419998,140.220001,133.96257,2553700
27/03/2019,140.410004,140.490005,138.399994,139.240005,133.026306,3098200
28/03/2019,139.910004,140.440002,139.100006,139.919998,133.675964,2663900
29/03/2019,140.5,141.220001,140.149994,141.100006,134.803314,3101400
01/04/2019,141.509995,143.410004,141.509995,143.300003,136.905136,3984300
02/04/2019,143.350006,143.949997,142.600006,143,136.618515,2404800
03/04/2019,143.649994,144.220001,143.009995,143.630005,137.220383,2681200
04/04/2019,143.619995,144.139999,142.539993,142.779999,136.408325,2771100
05/04/2019,143.289993,143.5,142.460007,143.279999,136.886017,2731800
08/04/2019,143.020004,143.419998,142.869995,143.389999,136.991104,2118200
09/04/2019,142.660004,142.949997,141.839996,142.110001,135.768219,3038500
10/04/2019,142.199997,143.5,141.979996,143.020004,136.637619,2678000
11/04/2019,143.800003,144.110001,143.029999,143.779999,137.363693,2942000
12/04/2019,144.259995,144.440002,143.699997,144.350006,137.908264,2898900
15/04/2019,144.399994,144.460007,143.270004,143.899994,137.478348,3603200
16/04/2019,144.399994,145.389999,144.020004,145.139999,138.663025,6301700
17/04/2019,137.369995,141.979996,136.259995,139.110001,132.902115,12525700
18/04/2019,139,140.490005,138.699997,140.330002,134.067657,4960000
22/04/2019,139.419998,140.559998,138.479996,138.889999,132.691925,4494000
23/04/2019,139.149994,140.919998,138.940002,140.440002,134.172745,4462200
24/04/2019,140.600006,141.309998,139.779999,139.949997,133.704605,2774900
25/04/2019,139.699997,139.75,137.710007,138.630005,132.443527,2910100
26/04/2019,139.339996,139.889999,138.809998,139.440002,133.217377,2319800
29/04/2019,139.149994,139.630005,138.809998,139.050003,132.844788,2958300
30/04/2019,139.110001,140.440002,138.679993,140.270004,134.010345,4638800
01/05/2019,140.550003,141.809998,140.169998,140.559998,134.287384,3053700
02/05/2019,140.5,141.279999,139.410004,139.589996,133.360687,3541400
03/05/2019,139.699997,141,139.630005,140.25,133.991241,2579900
06/05/2019,138.300003,140.690002,137.899994,140.380005,134.115433,2793300
07/05/2019,139.149994,139.509995,136.190002,137.639999,131.497711,4726800
08/05/2019,137.770004,138.699997,137.130005,138,131.841644,3818900
09/05/2019,134.889999,135.580002,133.029999,135.339996,130.836243,4192700
10/05/2019,134.880005,135.75,132.419998,135.320007,130.816925,3977600
13/05/2019,133.279999,133.570007,130.960007,131.419998,127.046692,4958000
14/05/2019,131.820007,134.320007,131.679993,133.309998,128.873795,3280400
15/05/2019,132.589996,134.589996,132.369995,134.399994,129.927521,2551000
16/05/2019,134.740005,136.110001,134.639999,135.880005,131.358276,3017300
17/05/2019,134.679993,135.410004,133.940002,134.320007,129.850204,2619100
20/05/2019,133.529999,135.429993,132.929993,135.119995,130.623566,3264500
21/05/2019,136.119995,137.059998,135.789993,136.449997,131.909302,2503500
22/05/2019,136,136.75,135.710007,136.350006,131.812653,1849800
23/05/2019,135.130005,135.130005,130.440002,132.389999,127.984406,5343400
24/05/2019,133.529999,134.25,131.589996,132.279999,127.878067,2596100
28/05/2019,132.130005,132.639999,130.270004,130.460007,126.118652,4908800
29/05/2019,130,130.279999,128.320007,129.690002,125.374268,3679000
30/05/2019,129.740005,129.970001,128.929993,129.570007,125.258255,2741900
31/05/2019,128.440002,128.440002,126.849998,126.989998,122.764107,3539300
03/06/2019,127.099998,128.559998,127.059998,128.270004,124.001518,4266900
04/06/2019,129.559998,132.740005,129.089996,132.690002,128.274445,3913500
05/06/2019,133.380005,133.610001,130.470001,131.490005,127.11438,3161300
06/06/2019,132.190002,132.649994,130.899994,132.220001,127.820068,2298200
07/06/2019,132.470001,134.720001,132.210007,133.309998,128.873795,2553400
10/06/2019,134.380005,135.350006,133.910004,134.740005,130.25621,2911300
11/06/2019,135.320007,136.460007,135.050003,135.949997,131.425949,3407300
12/06/2019,135.559998,135.940002,134.410004,134.869995,130.381882,2254700
13/06/2019,135.130005,136.270004,135.089996,135.759995,131.242264,2955300
14/06/2019,135.440002,135.880005,134.429993,135.149994,130.652573,2193300
17/06/2019,135.389999,136.029999,134.699997,134.949997,130.459229,2194100
18/06/2019,135.199997,137.190002,135.199997,136.380005,131.841644,2914700
19/06/2019,136.429993,138.360001,136.240005,137.080002,132.518341,2382400
20/06/2019,138.929993,139.539993,138.199997,138.850006,134.229446,3071000
21/06/2019,138.440002,139.539993,138.389999,139.199997,134.56778,5288700
24/06/2019,139.199997,140.149994,139.050003,139.350006,134.712814,2186000
25/06/2019,139.460007,139.550003,138.130005,138.360001,133.755737,2801200
26/06/2019,138.869995,139.679993,138.410004,138.520004,133.910431,2284600
27/06/2019,138.720001,139.300003,137.949997,138.520004,133.910431,2149800
28/06/2019,138.570007,139.139999,137.839996,137.899994,133.31105,6153900
01/07/2019,139.600006,141.490005,139.279999,139.880005,135.225174,3377700
02/07/2019,139.75,140.429993,139.470001,140.220001,135.553848,2409700
03/07/2019,140.720001,141.820007,140.429993,141.539993,136.829926,1930400
05/07/2019,140.869995,141.490005,139.910004,141.380005,136.675262,2134700
08/07/2019,141.050003,141.289993,140.270004,140.570007,135.892212,2395300
09/07/2019,140.610001,140.990005,139.130005,139.330002,134.693466,3365200
10/07/2019,140,141.910004,139.789993,140.470001,135.795532,2513900
11/07/2019,140.789993,141.580002,140.300003,141.240005,136.539932,2132900
12/07/2019,141.919998,142.919998,141.660004,142.740005,137.990005,2786200
15/07/2019,142.889999,143.509995,142.119995,143.320007,138.550705,2368300
16/07/2019,143.169998,144.039993,143.020004,143.529999,138.753708,3474700
17/07/2019,143.610001,143.800003,141.949997,143.070007,138.309021,6064300
18/07/2019,142.5,150.309998,142.199997,149.630005,144.650711,12695400
19/07/2019,149.960007,151.580002,149.550003,149.679993,144.699036,7290700
22/07/2019,150.160004,151.940002,149.699997,149.740005,144.75705,4092600
23/07/2019,150.570007,150.720001,148.380005,150.380005,145.375778,3742200
24/07/2019,150.119995,151.449997,149.199997,150.029999,145.037399,2952400
25/07/2019,149.820007,150.619995,148.610001,150.389999,145.385422,3102100
26/07/2019,151,151.410004,150.100006,151.360001,146.323151,2904300
29/07/2019,151.110001,151.479996,150.320007,150.880005,145.859116,2075500
30/07/2019,150,150.399994,149.220001,149.770004,144.786057,2632700
31/07/2019,149.699997,150.179993,146.389999,148.240005,143.306976,3722900
01/08/2019,148.899994,152.820007,148.5,150.320007,145.317749,6344000
02/08/2019,149.029999,152.949997,145.589996,147.25,142.349915,8101700
05/08/2019,144.979996,145.100006,139.149994,140.759995,136.075882,7114900
06/08/2019,142.029999,142.470001,139.309998,140.729996,136.046875,5070700
07/08/2019,138.740005,139.580002,136.410004,139.110001,134.480789,5931900
08/08/2019,138.449997,140.419998,137.759995,140.100006,137.033676,5261100
09/08/2019,139.270004,139.309998,135.350006,136.130005,133.150558,5244600
12/08/2019,135.660004,135.869995,133.179993,134.119995,131.18454,3895600
13/08/2019,133.800003,136.570007,132.809998,135.789993,132.817993,4522100
14/08/2019,133.910004,134.160004,130.979996,131.25,128.377365,5114200
15/08/2019,131.220001,132.369995,130.25,131.919998,129.0327,3738900
16/08/2019,133.039993,134.589996,132.949997,133.759995,130.832413,3012000
19/08/2019,134.880005,136.330002,134.880005,135.039993,132.084412,3165100
20/08/2019,135.240005,135.279999,132.809998,133,130.08905,3018600
21/08/2019,134.960007,135.940002,133.800003,134.25,131.311691,2805700
22/08/2019,134.690002,135.679993,133.809998,134.320007,131.380188,2694900
23/08/2019,133.630005,134.259995,128.830002,129.570007,126.734131,4818400
26/08/2019,131.050003,131.300003,129.160004,129.990005,127.144943,2833900
27/08/2019,131.199997,131.699997,130.309998,131.169998,128.299103,4728000
28/08/2019,130.440002,132.889999,130.039993,132.759995,129.854309,2713600
29/08/2019,134.179993,135.690002,134.039993,134.880005,131.927917,2971800
30/08/2019,135.580002,136.070007,134.360001,135.529999,132.56369,2960600
03/09/2019,134.850006,134.899994,133.330002,134.100006,131.164993,2827900
04/09/2019,135.710007,136.429993,135.149994,136.320007,133.336411,2247900
05/09/2019,138.300003,141.699997,138.050003,140.970001,137.884613,5011600
06/09/2019,141.520004,141.529999,140.460007,140.570007,137.493378,2576800
09/09/2019,140.589996,143.020004,140.460007,142.600006,139.478943,4226600
10/09/2019,143,145.460007,142.960007,145.050003,141.87532,4979700
11/09/2019,144.850006,145.119995,142.710007,143.600006,140.457062,3869700
12/09/2019,144.029999,144.039993,141.880005,143.619995,140.476624,2505400
13/09/2019,144.320007,144.649994,143.259995,143.669998,140.525528,2206600
16/09/2019,142.559998,143.639999,142.270004,142.479996,139.361572,1928500
17/09/2019,142.479996,142.479996,140.660004,142.199997,139.087692,2933200
18/09/2019,142.050003,142.300003,140.509995,142.220001,139.107269,1983600
19/09/2019,142.460007,145.029999,142.449997,142.970001,139.840851,3089900
20/09/2019,143.25,143.830002,141.820007,141.880005,138.774704,5193400
23/09/2019,141.190002,142.220001,140.559998,142.070007,138.960556,1817900
24/09/2019,142.5,142.889999,141.070007,141.679993,138.579071,3231600
25/09/2019,141.740005,143.630005,140.860001,143.160004,140.026688,2526700
26/09/2019,143.169998,143.880005,141.410004,143.550003,140.408157,2309800
27/09/2019,144.410004,145.089996,142.380005,143.240005,140.10495,2356800
30/09/2019,143.729996,146.570007,143.729996,145.419998,142.237228,3988400
01/10/2019,145.589996,147.350006,143.539993,143.660004,140.515747,2960800
02/10/2019,142.190002,142.270004,140.570007,141.690002,138.588852,3340800
03/10/2019,141.619995,142.070007,139.179993,142.020004,138.911652,2928800
04/10/2019,142.059998,143.059998,141.029999,142.990005,139.860413,2413600
07/10/2019,142.259995,142.699997,141.220001,141.279999,138.187836,2426500
08/10/2019,140.240005,140.470001,138.25,138.380005,135.351318,3225400
09/10/2019,139.770004,140.330002,138.789993,139.669998,136.613083,2620800
10/10/2019,139.770004,141.779999,139.559998,141.130005,138.041122,2593700
11/10/2019,142.770004,144.5,142.610001,142.759995,139.635437,2996800
14/10/2019,142.309998,142.429993,141.320007,142.039993,138.931198,2309500
15/10/2019,142.539993,143.720001,141.809998,143,139.870193,3025500
16/10/2019,142.490005,142.949997,141.389999,142.110001,138.999664,5332600
17/10/2019,135,136,132.910004,134.259995,131.321487,15759800
18/10/2019,134.220001,134.490005,132.25,134.089996,131.155212,7177500
21/10/2019,132.610001,133.100006,130.899994,132.580002,129.678253,6306100
22/10/2019,132.550003,134.050003,131.610001,133.960007,131.028061,4161600
23/10/2019,133.520004,134.570007,132.699997,134.380005,131.438858,3610900
24/10/2019,134.830002,135.070007,133.300003,134.070007,131.135651,2598500
